"","Mean","SD","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nDH","Ne","varE"
"62",0.57339455399534,0.0350563135500754,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",6,"nDH25","Ne600","varE1.22"
"63",0.554510496891197,0.0368557095431424,"./pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"1yr",7,"nDH25","Ne600","varE1.22"
"64",0.714360424224231,0.0271475378847798,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",1,"nDH25","Ne600","varE1.22"
"65",0.699550858633311,0.00166677377079359,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",2,"nDH25","Ne600","varE1.22"
"66",0.610877726052256,0.0353627117819807,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",3,"nDH25","Ne600","varE1.22"
"67",0.613362049073884,0.0140414919075187,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",4,"nDH25","Ne600","varE1.22"
"68",0.605254151603454,0.0317422461871138,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",5,"nDH25","Ne600","varE1.22"
"69",0.623828736060845,0.00438227089112301,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",6,"nDH25","Ne600","varE1.22"
"70",0.55289323283521,0.00622231960245297,"./pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_1000_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",1000,"2yr",7,"nDH25","Ne600","varE1.22"
"71",0.706180225887021,0.0271729479883167,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",1,"nDH25","Ne600","varE1.22"
"72",0.709897255773929,0.0285940316536045,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",2,"nDH25","Ne600","varE1.22"
"73",0.641966858030588,0.050747436529677,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",3,"nDH25","Ne600","varE1.22"
"74",0.595978104459379,0.0520377083706187,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",4,"nDH25","Ne600","varE1.22"
"75",0.560325949667696,0.0481666169778942,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",5,"nDH25","Ne600","varE1.22"
"76",0.536777088302134,0.0451132572784254,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",6,"nDH25","Ne600","varE1.22"
"77",0.515656574639839,0.0538024519790851,"./pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_1yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"1yr",7,"nDH25","Ne600","varE1.22"
"78",0.718772515797983,0.112119757447509,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",1,"nDH25","Ne600","varE1.22"
"79",0.697412520768251,0.00654902744693279,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",2,"nDH25","Ne600","varE1.22"
"80",0.685172638904177,0.0479670124942874,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",3,"nDH25","Ne600","varE1.22"
"81",0.648484901232614,0.047564218883758,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",4,"nDH25","Ne600","varE1.22"
"82",0.623537672342344,0.0860422647136466,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",5,"nDH25","Ne600","varE1.22"
"83",0.536065426639969,0.0310664851184798,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",6,"nDH25","Ne600","varE1.22"
"84",0.542851725217854,0.0396361970083165,"./pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g.csv","pheno_400_2yr_nDH25_varE1.22_Ne600_Sd_g","pheno",400,"2yr",7,"nDH25","Ne600","varE1.22"
"85",0.705884456134227,0.0138651893267197,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",1,"nDH25","Ne600","varE1.22"
"86",0.708323558584003,0.0166919250647864,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",2,"nDH25","Ne600","varE1.22"
"87",0.655740045056336,0.0336084243046991,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",3,"nDH25","Ne600","varE1.22"
"88",0.634030907461078,0.0356103068589965,"./rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g.csv","rand_1000_1yr_nDH25_varE1.22_Ne600_Sd_g","rand",1000,"1yr",4,"nDH25","Ne600","varE1.22"
